tipo_suelo,pH,materia_organica,conductividad,nitrogeno,fosforo,potasio,humedad,densidad,altitud,fertilidad,cultivo
1,7.18,3.89,2.48,27.94,33.22,40.0,10.39,1.43,3764.54,0,Ninguno
4,7.81,2.94,3.25,15.82,19.76,292.16,5.42,1.35,275.5,0,Ninguno
1,8.44,0.98,1.13,36.04,25.76,217.64,9.04,1.59,1519.93,0,Ninguno
1,5.49,2.47,3.74,46.42,19.59,184.79,22.38,1.08,2240.53,0,Ninguno
4,6.69,1.44,3.55,47.71,32.66,264.59,32.64,1.6,1013.28,0,Ninguno
2,6.3,4.38,0.85,48.7,30.59,38.88,39.5,1.39,2518.2,0,Ninguno
2,5.48,0.83,2.2,38.4,22.48,215.45,20.84,1.2,3104.21,0,Ninguno
3,4.6,1.19,2.86,13.94,39.23,251.65,25.22,1.6,901.68,0,Ninguno
1,8.4,3.71,3.02,45.54,22.46,286.18,20.14,1.24,3979.58,0,Ninguno
1,8.37,4.89,1.08,30.87,21.93,250.67,22.47,1.15,573.02,0,Ninguno
4,8.27,4.94,2.82,16.97,23.11,70.22,15.45,1.68,1725.4,0,Ninguno
4,6.6,1.19,1.31,23.77,27.88,181.46,15.16,1.25,594.46,0,Ninguno
3,8.0,4.32,0.52,35.59,13.41,49.2,21.66,1.04,722.72,0,Ninguno
3,5.03,0.67,2.5,20.81,38.85,292.22,31.45,1.18,1337.41,0,Ninguno
1,4.6,4.73,3.47,27.72,35.55,147.18,31.21,1.62,1167.91,0,Ninguno
3,7.12,3.07,3.84,42.4,38.55,62.01,39.76,1.11,3384.89,0,Ninguno
2,5.67,4.28,1.38,9.54,13.7,28.5,18.7,1.42,1443.78,0,Ninguno
2,8.27,4.79,0.97,25.7,21.22,74.89,33.32,1.67,2214.29,0,Ninguno
2,7.37,0.54,3.58,23.61,15.07,208.82,17.73,1.23,2411.26,0,Ninguno
2,7.08,2.88,0.52,36.04,5.38,104.12,18.38,1.14,1662.54,0,Ninguno
2,7.53,2.58,0.69,35.56,32.92,50.44,19.82,1.55,1737.03,0,Ninguno
4,5.35,0.58,3.17,48.97,27.94,135.02,6.12,1.52,2148.61,0,Ninguno
1,7.99,1.08,0.28,47.94,23.0,276.05,22.54,1.2,828.38,0,Ninguno
3,4.81,4.01,2.46,40.67,37.91,116.88,29.35,1.21,2570.63,0,Ninguno
4,5.66,3.87,3.36,19.86,29.4,23.12,8.57,1.13,3898.49,0,Ninguno
1,5.38,0.68,2.5,23.89,28.4,253.14,23.69,1.35,3961.56,0,Ninguno
3,7.62,0.9,3.03,49.88,27.69,273.13,24.23,1.48,527.64,0,Ninguno
4,6.37,4.43,3.61,36.89,33.59,132.69,36.66,1.22,1813.38,0,Ninguno
2,7.01,3.54,2.14,6.94,5.0,272.92,20.49,1.53,459.02,0,Ninguno
1,4.81,4.02,0.51,49.1,39.34,292.63,10.55,1.21,2628.97,0,Ninguno
2,5.24,0.53,3.35,41.63,13.3,131.54,30.87,1.31,1593.93,0,Ninguno
1,7.89,3.4,2.31,10.24,13.57,133.95,37.99,1.32,3146.07,0,Ninguno
4,5.87,0.82,1.63,40.95,21.1,282.56,14.33,1.05,1943.15,0,Ninguno
4,6.65,3.01,3.91,22.29,15.51,129.34,5.5,1.23,1353.09,0,Ninguno
3,5.08,4.44,1.29,17.9,5.54,56.46,8.67,1.27,2619.6,0,Ninguno
3,7.45,1.01,1.15,27.6,33.57,41.85,25.29,1.14,3313.15,0,Ninguno
3,7.65,1.94,2.89,33.33,39.15,27.73,15.15,1.37,1538.6,0,Ninguno
2,5.79,1.26,3.0,46.51,26.66,46.89,20.38,1.02,1542.85,0,Ninguno
3,4.88,4.69,2.67,30.72,22.88,177.73,16.53,1.54,235.43,0,Ninguno
4,7.1,2.35,2.58,13.52,19.0,294.39,5.0,1.65,1035.04,0,Ninguno
1,8.0,2.26,1.69,30.74,7.17,36.02,17.18,1.09,3658.45,0,Ninguno
4,7.22,3.74,1.5,41.73,20.23,37.79,32.61,1.34,3331.05,0,Ninguno
1,6.34,1.77,3.51,29.84,12.2,131.23,9.52,1.33,3575.14,0,Ninguno
3,7.39,1.31,0.36,36.51,7.14,24.47,23.06,1.22,3100.49,0,Ninguno
1,8.21,0.74,1.64,49.26,26.82,192.68,9.34,1.16,2123.1,0,Ninguno
3,6.14,2.55,0.84,27.73,18.13,50.18,38.9,1.65,977.25,0,Ninguno
1,6.46,0.82,2.55,24.01,14.66,180.21,17.84,1.33,418.98,0,Ninguno
2,7.03,2.63,1.55,11.52,12.15,67.85,30.7,1.29,2272.81,0,Ninguno
2,5.4,2.99,1.21,21.83,27.93,22.26,17.69,1.2,265.49,0,Ninguno
4,6.04,2.82,3.93,29.26,30.1,79.93,22.93,1.51,1324.03,0,Ninguno
2,6.42,2.81,3.03,44.7,21.01,46.73,39.19,1.27,109.68,0,Ninguno
3,7.95,4.71,2.6,24.81,14.03,261.66,6.05,1.56,3093.84,0,Ninguno
4,5.2,1.39,0.95,29.65,27.02,53.77,24.6,1.23,2052.8,0,Ninguno
1,8.25,3.6,0.48,25.32,39.96,131.5,36.43,1.6,1527.47,0,Ninguno
2,4.83,0.82,2.87,49.35,36.26,125.36,25.7,1.23,899.87,0,Ninguno
4,7.27,4.79,3.65,23.9,18.41,95.36,32.96,1.09,165.7,0,Ninguno
1,7.98,4.38,0.26,14.55,38.78,216.72,6.51,1.23,2187.7,0,Ninguno
1,8.5,3.12,1.53,49.37,23.61,102.43,17.14,1.04,3695.98,0,Ninguno
4,8.37,1.28,3.44,26.99,32.33,108.11,29.17,1.54,2074.36,0,Ninguno
2,5.8,1.43,3.11,13.59,6.9,153.58,25.43,1.35,578.67,0,Ninguno
1,8.1,4.28,0.95,29.47,30.4,269.02,28.6,1.47,1073.9,0,Ninguno
1,5.05,2.73,3.11,8.72,39.41,54.24,38.58,1.65,3286.4,0,Ninguno
1,7.54,3.23,3.79,24.81,28.73,128.05,12.9,1.1,1061.75,0,Ninguno
1,4.72,3.6,1.79,36.34,26.35,272.16,23.46,1.02,2226.38,0,Ninguno
4,4.85,0.87,3.92,23.38,5.89,239.75,19.24,1.43,1994.49,0,Ninguno
3,7.18,2.59,3.85,35.55,19.64,57.5,24.34,1.64,2935.49,0,Ninguno
3,5.97,1.68,0.37,44.71,7.77,26.79,39.88,1.26,510.38,0,Ninguno
2,8.13,4.34,3.48,39.75,20.35,169.16,28.59,1.36,1911.57,0,Ninguno
1,6.51,4.63,0.29,5.71,31.61,146.77,28.73,1.4,38.7,0,Ninguno
3,8.21,4.11,0.53,43.72,8.18,247.2,30.51,1.59,3511.35,0,Ninguno
1,6.92,2.48,3.18,18.33,5.95,34.78,30.54,1.48,1947.33,0,Ninguno
1,5.67,4.02,0.65,40.09,11.2,58.58,36.86,1.6,1293.72,0,Ninguno
3,8.14,4.46,0.38,48.25,23.48,194.22,38.06,1.21,1341.36,0,Ninguno
4,6.13,0.78,1.96,25.58,37.4,29.47,33.75,1.56,773.51,0,Ninguno
1,6.67,0.96,3.69,11.67,6.01,56.17,10.21,1.3,1275.47,0,Ninguno
1,6.05,1.21,0.21,38.24,31.99,49.17,17.08,1.28,3903.38,0,Ninguno
2,5.41,1.73,3.76,29.77,7.7,118.94,8.31,1.41,1190.7,0,Ninguno
4,6.98,0.61,2.97,21.19,39.18,261.15,12.76,1.57,452.06,0,Ninguno
2,8.3,3.32,0.76,39.48,39.15,272.51,11.4,1.58,1110.73,0,Ninguno
1,5.42,0.79,1.21,29.63,31.16,215.77,36.12,1.59,842.08,0,Ninguno
2,7.54,0.74,0.92,33.49,38.21,74.18,27.4,1.47,2153.77,0,Ninguno
3,7.3,2.71,0.13,36.58,26.96,43.03,30.14,1.47,3507.92,0,Ninguno
1,4.74,1.12,1.87,33.6,8.86,98.93,28.6,1.19,1063.9,0,Ninguno
1,8.06,4.23,1.85,15.21,14.77,144.19,38.41,1.02,3706.76,0,Ninguno
1,8.46,2.88,1.43,41.11,20.7,245.47,27.4,1.4,3475.67,0,Ninguno
1,4.8,3.15,2.71,36.34,38.65,245.16,27.8,1.23,3008.86,0,Ninguno
1,5.82,2.17,1.37,31.29,18.15,148.01,6.52,1.25,2651.4,0,Ninguno
3,8.45,1.44,3.95,14.7,15.18,125.04,6.36,1.18,3236.56,0,Ninguno
3,4.63,4.34,2.1,47.93,7.79,198.96,6.19,1.29,2901.34,0,Ninguno
4,5.95,2.55,2.04,44.06,6.02,238.35,10.09,1.58,1599.98,0,Ninguno
2,8.41,2.61,0.88,21.15,32.56,27.89,20.08,1.64,330.47,0,Ninguno
4,5.92,1.69,3.64,32.78,33.3,62.63,25.01,1.57,629.95,0,Ninguno
3,6.61,1.18,3.54,22.34,19.65,153.16,39.07,1.36,3164.69,0,Ninguno
3,4.9,2.68,1.82,15.02,8.17,275.66,11.02,1.15,567.49,0,Ninguno
2,7.09,0.61,1.75,19.5,8.41,235.59,6.6,1.02,1595.46,0,Ninguno
2,6.83,4.66,2.87,27.18,26.02,110.89,6.97,1.67,1900.27,0,Ninguno
4,4.81,2.57,0.22,39.61,20.37,40.48,33.54,1.5,595.57,0,Ninguno
1,7.93,0.52,2.63,44.74,28.21,276.29,7.76,1.57,1253.12,0,Ninguno
1,5.92,2.43,2.74,21.25,24.93,24.27,15.61,1.56,1215.45,0,Ninguno
3,5.41,1.78,0.4,20.29,27.41,50.78,33.25,1.25,3706.05,0,Ninguno
1,8.43,4.96,1.95,24.0,25.82,228.7,26.59,1.63,579.27,0,Ninguno
3,6.68,2.02,1.42,10.85,37.87,260.07,33.86,1.33,825.6,0,Ninguno
2,4.61,3.22,2.15,8.76,23.92,239.82,33.9,1.31,579.96,0,Ninguno
4,5.29,0.59,0.71,14.2,24.95,92.92,31.7,1.26,3806.94,0,Ninguno
4,4.99,2.54,2.16,5.68,10.56,50.59,29.88,1.38,3289.48,0,Ninguno
4,5.83,1.18,2.67,20.94,32.14,218.34,17.02,1.16,738.54,0,Ninguno
3,7.09,0.83,2.32,15.97,6.97,135.31,26.32,1.62,1464.78,0,Ninguno
1,8.42,4.46,0.63,24.31,14.27,247.19,18.06,1.34,2422.79,0,Ninguno
4,4.78,0.56,3.84,40.45,9.13,117.87,17.85,1.21,3483.17,0,Ninguno
1,4.97,3.3,1.24,25.85,20.58,55.22,25.41,1.21,3854.76,0,Ninguno
1,5.71,2.08,3.13,10.52,9.63,260.25,16.01,1.47,2872.25,0,Ninguno
1,6.24,1.21,3.77,47.71,13.42,40.6,15.01,1.18,928.69,0,Ninguno
3,6.59,0.7,3.47,26.36,13.26,62.73,28.11,1.09,1473.56,0,Ninguno
4,7.96,1.15,0.2,36.87,19.94,238.42,29.64,1.33,1224.26,0,Ninguno
3,8.42,2.77,1.37,13.49,16.88,282.35,32.6,1.7,293.07,0,Ninguno
1,4.79,4.78,2.14,33.79,11.32,108.65,12.48,1.48,2761.92,0,Ninguno
1,7.17,2.77,1.91,22.1,6.41,38.92,19.6,1.41,3375.1,0,Ninguno
2,7.18,2.5,3.71,27.27,12.95,37.32,34.06,1.24,462.16,0,Ninguno
4,6.04,4.65,3.72,22.79,13.4,159.65,16.82,1.05,1722.13,0,Ninguno
2,7.45,1.07,2.63,49.28,23.97,46.69,32.3,1.65,1111.84,0,Ninguno
4,6.03,2.89,3.99,27.68,5.06,73.72,26.11,1.21,192.57,0,Ninguno
3,7.97,0.75,1.4,47.42,20.77,66.36,35.84,1.26,1270.07,0,Ninguno
3,4.54,2.73,3.65,19.1,32.7,133.7,34.4,1.19,100.03,0,Ninguno
3,8.04,3.37,3.42,25.01,15.25,293.97,16.71,1.36,3661.18,0,Ninguno
2,7.13,4.11,0.26,10.91,9.91,221.76,32.15,1.5,2616.25,0,Ninguno
1,4.56,2.75,1.32,45.78,26.38,120.74,39.77,1.58,2208.39,0,Ninguno
1,8.36,2.03,1.11,38.09,30.7,241.89,25.04,1.15,3641.59,0,Ninguno
3,5.63,2.99,3.15,32.36,7.44,218.99,12.68,1.19,2507.51,0,Ninguno
2,8.44,3.77,2.53,49.14,26.14,38.55,31.93,1.19,496.84,0,Ninguno
2,4.54,1.89,1.49,9.49,34.26,193.5,22.16,1.22,2915.81,0,Ninguno
3,6.95,3.97,0.78,12.18,17.57,28.52,36.72,1.24,3339.92,0,Ninguno
3,8.12,2.99,0.86,44.65,33.71,41.88,38.17,1.12,146.58,0,Ninguno
4,6.7,0.79,3.52,48.92,39.03,143.42,18.0,1.02,1657.19,0,Ninguno
4,6.7,4.79,3.99,9.16,17.43,33.25,37.47,1.59,1522.65,0,Ninguno
3,5.49,3.6,2.11,30.44,16.47,56.34,9.52,1.03,3458.1,0,Ninguno
2,8.24,1.49,0.96,49.18,14.01,101.42,25.15,1.08,2517.77,0,Ninguno
4,5.61,4.59,3.67,6.99,5.07,231.72,39.69,1.57,3146.51,0,Ninguno
2,8.05,1.2,3.39,37.23,27.2,128.09,22.88,1.44,2699.07,0,Ninguno
2,6.12,0.83,3.08,43.55,7.41,297.67,9.68,1.34,644.73,0,Ninguno
4,4.91,2.59,3.53,13.47,30.44,156.59,37.59,1.58,411.08,0,Ninguno
1,4.76,4.3,2.33,12.27,27.88,220.46,5.98,1.42,3451.57,0,Ninguno
3,5.57,2.67,2.25,33.72,18.56,83.36,6.49,1.46,2563.38,0,Ninguno
3,5.18,1.95,2.12,6.23,28.08,126.63,18.83,1.66,505.27,0,Ninguno
3,7.79,1.36,3.54,17.2,22.4,298.49,22.61,1.37,1382.43,0,Ninguno
4,5.19,1.15,1.56,48.47,15.04,164.63,36.52,1.54,3999.89,0,Ninguno
3,8.22,4.5,1.05,34.94,11.75,268.52,9.58,1.53,3145.47,0,Ninguno
3,5.43,3.92,3.53,36.9,22.15,101.53,20.24,1.3,3738.51,0,Ninguno
2,6.05,0.89,3.94,11.38,21.63,241.33,11.94,1.41,675.86,0,Ninguno
4,5.67,2.68,3.52,36.03,20.88,22.68,28.48,1.1,820.81,0,Ninguno
3,4.85,1.25,1.1,25.51,33.84,28.4,23.19,1.02,3528.2,0,Ninguno
4,5.28,0.64,1.06,8.79,24.72,161.21,9.35,1.63,2210.0,0,Ninguno
2,5.86,3.31,3.43,9.4,33.92,108.8,30.19,1.56,1451.78,0,Ninguno
3,8.48,3.67,0.79,32.15,14.59,44.36,34.55,1.03,1620.16,0,Ninguno
1,6.82,0.6,3.91,36.64,39.08,204.4,32.94,1.42,2171.28,0,Ninguno
1,7.26,1.28,1.01,11.02,22.72,133.65,39.96,1.12,334.25,0,Ninguno
1,4.6,3.17,0.82,20.92,17.17,236.01,29.05,1.56,2265.64,0,Ninguno
3,5.67,3.23,2.49,42.22,13.49,251.98,6.97,1.25,2742.95,0,Ninguno
4,5.93,4.62,1.61,8.02,21.58,169.09,21.03,1.22,3647.79,0,Ninguno
3,4.92,3.58,0.84,30.61,36.43,287.4,37.82,1.37,2005.66,0,Ninguno
3,7.45,2.06,3.81,18.85,37.42,45.94,35.37,1.15,3633.35,0,Ninguno
2,8.23,4.87,2.49,23.46,9.69,153.66,5.26,1.65,3240.26,0,Ninguno
4,4.55,1.66,3.87,46.88,37.43,285.26,27.56,1.21,1606.95,0,Ninguno
2,5.51,2.11,1.58,12.04,7.21,50.77,17.56,1.48,367.01,0,Ninguno
1,6.99,3.94,2.9,7.79,7.52,113.98,9.82,1.04,3828.25,0,Ninguno
3,8.27,0.89,1.11,34.61,30.86,238.47,30.92,1.56,1955.54,0,Ninguno
3,7.08,3.96,0.38,5.84,38.95,211.17,8.54,1.52,1668.24,0,Ninguno
1,6.49,1.14,3.87,23.37,32.56,158.88,18.45,1.68,3932.8,0,Ninguno
3,5.13,0.81,2.76,47.63,22.44,128.72,19.79,1.01,2536.66,0,Ninguno
3,6.14,0.95,3.91,49.28,14.31,74.31,6.23,1.19,193.4,0,Ninguno
1,5.97,4.37,2.6,10.53,35.38,202.72,36.94,1.44,901.98,0,Ninguno
1,6.15,1.73,3.3,9.69,18.23,232.51,34.5,1.22,1480.03,0,Ninguno
1,6.22,0.91,2.61,27.83,9.17,168.61,27.38,1.59,3060.92,0,Ninguno
3,4.56,1.17,3.04,48.33,24.66,182.43,23.36,1.68,1075.72,0,Ninguno
4,6.28,0.51,1.42,38.19,18.42,204.95,29.73,1.06,3976.42,0,Ninguno
4,4.94,0.65,2.42,21.82,13.43,248.56,37.31,1.03,737.33,0,Ninguno
2,4.54,3.71,2.08,24.72,19.88,152.5,33.4,1.52,204.71,0,Ninguno
2,4.79,4.88,1.57,28.83,7.59,205.46,28.33,1.62,2499.37,0,Ninguno
4,8.15,1.73,0.33,20.62,37.83,180.25,10.15,1.27,452.18,0,Ninguno
4,7.09,4.58,0.75,47.41,5.74,169.56,9.54,1.55,215.28,0,Ninguno
2,7.72,1.07,3.9,24.98,35.93,85.56,28.57,1.57,2183.44,0,Ninguno
4,4.99,2.37,1.68,43.8,28.44,207.08,36.89,1.6,2007.33,0,Ninguno
2,5.59,1.1,1.59,33.36,5.53,198.59,38.91,1.13,1398.37,0,Ninguno
3,7.09,4.52,3.77,33.02,24.66,119.95,39.15,1.26,2285.68,0,Ninguno
2,4.92,0.72,0.53,29.21,8.62,45.15,16.68,1.11,3309.76,0,Ninguno
4,6.61,0.5,1.84,13.81,19.03,234.63,7.15,1.45,3739.0,0,Ninguno
2,7.2,3.6,0.63,18.23,37.08,57.97,33.25,1.02,2227.84,0,Ninguno
1,6.66,0.61,0.68,5.93,22.64,124.92,15.18,1.16,3717.72,0,Ninguno
1,5.64,2.02,1.83,31.63,7.33,291.58,21.79,1.14,542.14,0,Ninguno
3,8.0,4.72,1.59,18.0,6.18,173.68,20.14,1.58,888.58,0,Ninguno
2,6.05,3.56,0.56,46.92,34.53,46.84,27.12,1.21,1688.27,0,Ninguno
3,5.45,4.76,0.74,20.68,22.26,43.31,9.41,1.42,1905.13,0,Ninguno
1,5.03,1.38,3.7,7.46,26.86,24.05,28.38,1.15,1913.88,0,Ninguno
1,7.35,1.11,1.7,9.96,10.82,137.23,33.6,1.27,2332.44,0,Ninguno
1,6.57,4.8,3.63,39.67,38.1,275.02,24.27,1.5,2902.82,0,Ninguno
2,8.34,4.91,2.57,10.8,13.0,167.17,36.47,1.29,456.2,0,Ninguno
3,4.75,3.35,3.44,23.32,38.66,274.13,33.82,1.5,1680.11,0,Ninguno
4,4.52,1.3,0.24,21.27,29.89,254.56,28.62,1.28,3355.23,0,Ninguno
3,5.37,0.82,2.72,16.03,37.14,295.49,25.73,1.3,3445.0,0,Ninguno
4,5.04,4.07,2.92,8.68,7.05,135.44,7.44,1.51,620.96,0,Ninguno
4,4.53,1.1,1.89,25.98,18.8,78.31,18.16,1.24,1850.4,0,Ninguno
4,8.47,1.41,3.94,46.22,7.16,245.68,32.52,1.47,1588.67,0,Ninguno
1,8.35,1.51,0.66,6.42,21.07,264.42,19.91,1.45,3448.82,0,Ninguno
3,8.33,3.33,2.7,13.2,33.74,244.65,23.6,1.3,645.62,0,Ninguno
3,7.82,0.97,1.76,31.15,6.07,143.25,25.75,1.43,692.82,0,Ninguno
3,5.54,1.08,0.78,30.86,34.74,247.79,36.39,1.29,3556.04,0,Ninguno
4,4.89,4.66,3.81,46.61,37.78,204.66,14.08,1.09,777.76,0,Ninguno
2,5.34,4.45,2.44,35.48,6.2,121.07,8.82,1.42,3135.18,0,Ninguno
2,8.42,4.4,0.34,13.38,32.96,50.62,22.56,1.13,1327.53,0,Ninguno
3,5.44,1.41,3.99,47.17,18.03,97.84,9.45,1.04,1800.88,0,Ninguno
4,8.2,4.56,1.33,12.92,31.36,74.97,7.15,1.2,203.43,0,Ninguno
2,8.13,2.59,3.57,9.41,17.97,26.89,35.24,1.14,2865.86,0,Ninguno
1,7.57,3.75,1.37,9.47,31.21,225.95,22.38,1.19,2953.49,0,Ninguno
2,7.2,2.62,3.35,18.18,5.16,159.38,21.9,1.1,361.31,0,Ninguno
1,4.81,1.56,0.23,24.15,24.85,250.96,10.05,1.01,3479.55,0,Ninguno
1,6.23,3.13,1.9,5.73,21.1,124.32,13.6,1.52,3671.77,0,Ninguno
1,4.75,0.55,3.75,31.51,13.09,206.15,28.42,1.25,2524.14,0,Ninguno
2,8.16,4.0,2.42,6.95,29.14,191.57,37.46,1.4,1422.44,0,Ninguno
3,4.92,2.69,1.88,37.24,7.44,215.51,18.16,1.04,2957.15,0,Ninguno
1,7.89,1.09,0.92,10.32,22.6,256.01,30.48,1.04,3062.22,0,Ninguno
1,4.82,2.97,0.15,49.85,10.67,194.09,16.23,1.2,2195.21,0,Ninguno
2,7.69,4.8,2.65,38.98,5.72,248.88,5.75,1.48,2159.4,0,Ninguno
4,6.69,1.09,2.76,15.67,26.73,226.33,24.59,1.28,2014.23,0,Ninguno
4,6.59,4.99,2.0,40.32,7.65,145.2,29.07,1.02,1999.89,0,Ninguno
2,6.89,3.22,3.69,31.08,8.94,241.34,28.88,1.34,469.31,0,Ninguno
2,8.06,4.04,1.73,22.48,38.92,55.59,38.03,1.49,1831.76,0,Ninguno
4,6.72,4.59,2.22,9.61,9.04,70.66,21.4,1.15,1178.2,0,Ninguno
2,7.85,1.65,3.67,19.43,30.58,248.64,10.84,1.01,2062.33,0,Ninguno
3,5.71,2.96,0.27,27.05,7.09,128.47,7.53,1.13,3551.86,0,Ninguno
4,4.83,4.11,2.37,25.85,25.07,260.04,26.05,1.53,407.16,0,Ninguno
4,8.4,2.53,1.96,15.93,26.74,113.71,38.16,1.55,2336.93,0,Ninguno
2,5.45,1.78,2.86,5.37,11.63,34.14,13.26,1.03,2408.37,0,Ninguno
3,5.13,4.59,3.63,22.97,7.86,197.39,32.72,1.57,3038.47,0,Ninguno
3,7.87,0.64,3.6,30.53,8.59,139.02,27.45,1.49,283.61,0,Ninguno
4,7.84,3.52,0.87,6.51,23.29,176.83,12.31,1.05,3891.0,0,Ninguno
3,4.92,3.41,1.91,32.3,12.04,164.75,22.7,1.29,1009.66,0,Ninguno
4,7.64,1.01,0.6,6.37,11.05,212.74,21.94,1.6,2609.05,0,Ninguno
4,4.62,4.76,2.42,20.52,34.57,38.94,22.03,1.35,2097.0,0,Ninguno
2,4.71,3.9,3.87,34.38,25.49,72.03,27.3,1.62,1450.53,0,Ninguno
1,5.48,1.27,2.53,38.15,22.97,280.36,6.49,1.62,82.1,0,Ninguno
4,7.94,4.21,1.7,31.6,12.81,47.48,25.34,1.14,2625.08,0,Ninguno
4,4.75,2.32,3.96,6.38,18.91,220.77,5.0,1.03,3297.81,0,Ninguno
2,5.49,4.7,2.32,29.36,15.37,23.89,5.53,1.33,3651.53,0,Ninguno
3,6.44,1.45,3.63,19.65,22.75,126.38,31.15,1.56,3817.59,0,Ninguno
3,4.71,3.26,3.89,47.1,39.31,159.95,21.92,1.64,2934.11,0,Ninguno
1,8.21,3.76,3.82,17.95,24.83,155.67,38.76,1.62,3858.14,0,Ninguno
4,5.53,0.91,1.14,31.7,24.25,69.16,33.06,1.08,3211.67,0,Ninguno
1,8.16,1.22,1.47,36.12,12.51,134.49,28.76,1.16,2900.03,0,Ninguno
4,6.81,4.81,0.13,5.43,10.86,47.89,35.09,1.59,1799.75,0,Ninguno
4,6.68,1.27,1.28,5.51,6.33,21.89,36.0,1.66,502.87,0,Ninguno
1,8.44,4.74,3.62,10.84,28.7,109.93,35.45,1.46,3369.46,0,Ninguno
1,4.83,2.36,2.61,10.51,6.65,200.16,11.82,1.57,738.02,0,Ninguno
1,7.75,0.6,2.59,15.22,35.54,192.1,29.75,1.14,3869.3,0,Ninguno
3,8.14,0.88,1.8,10.99,33.84,87.13,7.43,1.11,2489.59,0,Ninguno
2,7.24,2.12,0.13,11.79,17.4,230.91,13.41,1.21,2873.22,0,Ninguno
2,4.76,4.11,1.23,19.28,36.82,156.04,9.12,1.09,1846.51,0,Ninguno
1,7.49,3.11,1.94,10.59,14.73,86.44,9.64,1.42,3945.02,0,Ninguno
3,7.71,4.19,2.37,40.28,7.92,137.63,7.52,1.49,1241.56,0,Ninguno
3,6.69,0.64,0.37,40.31,13.28,84.04,8.51,1.02,921.24,0,Ninguno
2,4.77,3.87,0.59,26.05,6.53,115.85,12.77,1.61,1000.15,0,Ninguno
2,5.27,4.19,3.62,41.11,28.43,69.13,39.06,1.05,3209.03,0,Ninguno
3,8.28,3.93,3.43,28.23,10.66,77.49,30.02,1.39,645.71,0,Ninguno
1,7.87,3.6,3.85,40.99,18.46,65.74,19.86,1.51,1195.77,0,Ninguno
3,7.72,1.35,3.89,22.66,19.14,92.64,9.02,1.45,1715.36,0,Ninguno
4,7.01,3.24,2.83,12.78,28.5,27.57,24.98,1.04,2825.5,0,Ninguno
1,4.86,1.73,0.45,23.75,33.83,220.68,8.52,1.6,3255.14,0,Ninguno
1,5.26,0.95,3.96,6.45,26.88,270.66,24.56,1.63,1684.5,0,Ninguno
2,4.64,2.89,0.79,5.88,18.28,73.02,18.4,1.26,1787.43,0,Ninguno
2,5.79,2.81,1.58,13.33,6.67,106.29,7.24,1.32,935.07,0,Ninguno
4,6.55,4.73,3.99,49.51,19.23,47.17,15.48,1.19,3183.96,0,Ninguno
1,6.46,3.83,1.88,38.21,22.69,156.46,6.07,1.01,3460.99,0,Ninguno
3,5.92,0.51,0.92,42.98,35.67,275.29,24.78,1.25,3759.59,0,Ninguno
3,6.27,0.7,0.92,44.69,21.01,28.29,9.68,1.19,2573.54,0,Ninguno
3,5.96,0.93,2.45,14.17,34.9,70.17,28.27,1.47,629.37,0,Ninguno
2,7.68,0.74,0.46,14.27,8.56,160.32,6.11,1.25,2755.86,0,Ninguno
2,4.68,4.23,2.41,33.43,20.97,278.82,30.24,1.04,707.32,0,Ninguno
4,6.17,3.66,2.01,20.35,26.97,32.59,13.8,1.43,186.46,0,Ninguno
2,4.99,3.7,0.5,31.22,20.65,79.59,17.45,1.19,152.51,0,Ninguno
4,6.12,1.71,3.08,15.57,11.17,51.64,26.98,1.13,766.56,0,Ninguno
3,4.57,3.03,0.9,36.58,9.17,215.32,6.5,1.63,334.86,0,Ninguno
3,4.92,0.71,0.67,26.44,22.5,165.99,17.42,1.27,1975.81,0,Ninguno
4,5.99,0.67,1.36,7.09,6.86,77.67,36.12,1.61,1326.4,0,Ninguno
3,6.44,2.18,0.73,9.8,30.41,201.71,28.46,1.46,1987.58,0,Ninguno
2,8.04,3.93,1.37,44.18,39.64,79.48,36.0,1.12,806.45,0,Ninguno
4,5.36,3.04,3.13,8.88,28.78,34.13,38.35,1.17,938.58,0,Ninguno
4,8.34,1.51,1.01,36.47,14.09,105.86,5.57,1.31,2908.22,0,Ninguno
3,6.14,2.37,1.64,37.66,7.68,163.07,36.34,1.39,2906.95,0,Ninguno
1,8.23,4.64,1.91,47.65,33.77,165.67,25.19,1.34,504.02,0,Ninguno
4,8.06,1.4,3.8,46.55,7.59,214.11,27.86,1.03,1243.28,0,Ninguno
4,4.94,3.73,3.57,47.4,19.7,185.31,12.07,1.1,2543.85,0,Ninguno
4,7.43,2.35,3.23,30.73,17.85,50.6,14.33,1.15,1785.63,0,Ninguno
2,6.89,2.06,1.88,9.11,7.31,231.93,21.08,1.37,712.03,0,Ninguno
2,5.88,4.72,2.84,40.05,13.82,53.22,39.97,1.42,2859.83,0,Ninguno
1,8.24,2.89,3.82,31.53,6.7,298.26,7.95,1.15,1267.87,0,Ninguno
4,5.78,0.83,1.64,34.11,12.05,166.21,31.2,1.22,3195.96,0,Ninguno
4,8.33,2.82,0.75,8.53,39.07,128.46,16.33,1.18,2231.49,0,Ninguno
1,4.54,4.19,1.97,18.2,21.13,69.66,32.12,1.48,2046.32,0,Ninguno
3,4.73,1.3,2.21,31.93,32.35,156.36,7.93,1.22,1779.06,0,Ninguno
2,6.75,0.65,2.95,23.06,26.82,134.29,37.7,1.66,733.42,0,Ninguno
