tipo_suelo,pH,materia_organica,conductividad,nitrogeno,fosforo,potasio,humedad,densidad,altitud,fertilidad,cultivo
2,6.82,2.71,0.48,25.6,25.23,272.18,14.12,1.78,4014.06,1,Cebada
2,7.17,4.07,0.93,50.08,23.04,140.06,8.79,1.3,4094.86,1,Cebada
3,8.61,3.85,2.06,28.74,25.67,335.65,12.29,1.4,62.82,1,Maiz
1,8.0,4.57,0.18,38.12,25.33,280.75,26.07,1.69,1628.96,1,Cafe
1,6.86,2.6,1.82,13.38,23.1,195.03,34.87,1.21,920.79,1,Cafe
4,7.86,4.12,1.34,16.26,36.02,231.01,44.81,1.77,3946.74,1,Cebada
4,7.4,4.21,0.24,29.17,23.94,144.21,30.18,1.21,3042.17,1,Papa
3,7.43,5.31,0.62,13.9,34.13,89.73,34.09,1.35,3465.7,1,Papa
3,6.64,1.68,1.85,49.22,30.93,107.66,43.78,1.59,4249.34,1,Cebada
1,7.53,4.05,0.26,20.11,37.73,232.64,31.48,1.41,1044.96,1,Cafe
3,5.72,4.07,1.02,17.86,14.17,286.93,22.43,1.52,2121.18,1,Cebolla
2,6.9,1.89,0.87,50.67,16.79,185.24,42.88,1.27,3827.48,1,Papa
2,7.0,4.5,0.26,28.43,16.2,149.11,22.55,1.47,4275.46,1,Cebada
2,7.75,3.55,2.19,28.83,14.15,314.21,41.57,1.74,2212.23,1,Cebolla
2,7.8,1.67,2.25,23.9,27.5,235.92,10.4,1.04,2965.56,1,Cebolla
2,7.27,5.2,1.65,13.89,15.91,208.42,36.32,1.68,3776.79,1,Cebada
4,7.1,3.08,1.82,30.71,25.7,185.49,23.4,1.15,1499.75,1,Cafe
1,7.71,3.67,1.12,37.9,14.55,83.13,17.06,1.91,157.52,1,Maiz
3,7.52,3.5,0.42,46.48,18.21,142.56,22.83,1.59,1141.96,1,Cafe
4,7.76,5.59,2.42,20.87,40.78,310.03,12.04,1.51,223.45,1,Maiz
1,7.09,3.27,2.85,19.9,9.1,124.34,28.49,1.33,1126.6,1,Cafe
3,6.95,4.65,1.43,34.96,9.83,107.29,10.71,1.66,3998.07,1,Papa
4,7.39,4.11,1.08,36.46,33.12,200.67,15.15,1.4,1597.4,1,Cafe
2,7.02,4.04,0.36,15.98,28.1,142.33,23.08,1.06,3451.97,1,Papa
1,8.84,3.01,1.9,50.14,26.89,108.12,44.19,1.29,4009.82,1,Papa
2,8.76,5.76,2.61,22.4,29.57,251.2,30.96,1.66,1421.83,1,Cafe
1,7.39,2.62,2.12,26.67,28.31,279.16,43.13,1.28,3053.04,1,Papa
4,6.15,2.11,0.39,58.19,38.3,209.51,10.97,1.17,492.78,1,Maiz
4,7.63,2.73,0.85,50.48,16.93,238.27,9.91,1.42,3669.73,1,Cebolla
3,6.22,3.81,1.87,18.77,30.27,75.27,34.28,1.62,3158.17,1,Papa
3,6.71,1.88,2.04,51.53,32.6,281.25,32.5,1.31,2600.14,1,Cebolla
3,6.65,4.54,0.47,53.86,16.25,303.97,34.84,1.62,1259.79,1,Cafe
2,8.93,2.92,1.79,26.64,23.22,83.33,13.82,1.67,1870.25,1,Cafe
3,6.05,5.29,1.4,43.58,21.93,267.77,32.13,1.54,763.84,1,Cebolla
4,6.69,1.76,1.52,54.95,29.03,178.0,29.42,1.63,1539.22,1,Cafe
1,6.24,3.32,1.19,24.12,20.69,123.18,8.71,1.32,4236.36,1,Cebada
4,7.08,4.06,2.09,19.5,31.92,90.25,14.42,1.67,4052.96,1,Papa
1,6.14,4.18,2.37,19.36,44.55,183.11,40.91,1.65,3168.04,1,Papa
3,6.64,2.32,1.33,51.97,32.16,146.14,42.71,1.14,2645.64,1,Cebolla
1,7.24,5.48,1.2,19.74,16.01,297.74,21.14,1.35,397.34,1,Maiz
3,7.52,2.89,0.97,25.02,13.29,195.99,43.11,1.47,3774.85,1,Papa
1,8.28,2.67,0.6,38.24,39.5,90.14,46.51,1.53,1196.12,1,Cafe
2,8.53,2.9,2.15,49.07,14.71,117.29,18.59,1.71,1155.1,1,Cafe
2,8.0,5.45,2.09,43.22,41.0,197.44,13.87,1.19,454.51,1,Maiz
4,7.03,2.42,2.47,30.95,32.13,240.99,41.34,1.75,1577.14,1,Cafe
2,7.0,4.12,1.43,54.53,19.74,261.18,36.13,1.22,624.53,1,Cebolla
3,8.87,3.76,1.64,46.26,39.02,184.39,12.81,1.24,1890.44,1,Cafe
4,7.94,4.76,2.51,50.69,17.16,312.23,35.25,1.59,3902.63,1,Papa
1,7.38,4.37,0.34,21.35,13.68,68.07,29.98,1.68,357.9,1,Maiz
2,6.59,3.76,1.57,42.91,27.92,303.2,10.34,1.66,1068.14,1,Cafe
4,7.01,5.45,1.72,51.04,40.91,217.64,29.28,1.09,2509.22,1,Cebolla
1,7.33,1.9,0.77,29.02,11.01,313.15,34.64,1.62,413.91,1,Maiz
1,8.0,4.8,0.39,38.02,21.09,253.11,14.88,1.79,1896.63,1,Cafe
4,6.44,3.85,0.36,36.84,13.68,84.78,32.05,1.12,4101.03,1,Cebada
2,7.98,3.02,1.71,26.84,35.44,235.05,38.42,1.6,1921.56,1,Cafe
1,6.36,4.31,1.07,37.88,30.48,273.73,30.57,1.22,2164.85,1,Cebolla
1,6.95,2.69,0.52,41.38,18.59,168.56,38.05,1.24,2032.82,1,Cebolla
1,6.35,5.06,1.62,45.51,10.81,249.98,44.98,1.74,387.7,1,Maiz
1,5.75,3.55,1.82,17.59,14.47,223.94,39.12,1.57,869.17,1,Cafe
4,6.88,2.91,0.55,32.09,36.81,231.46,14.18,1.73,3312.63,1,Papa
3,6.4,2.24,2.55,35.17,13.68,70.65,19.63,1.89,2334.41,1,Cebolla
3,8.18,3.7,1.69,16.87,40.38,326.49,40.22,1.57,4209.34,1,Cebada
2,6.49,5.01,1.78,27.76,40.71,159.64,36.24,1.51,2378.37,1,Cebolla
1,6.61,3.69,2.57,51.16,13.16,305.87,20.48,1.66,4069.36,1,Papa
3,8.05,2.69,1.89,54.88,18.67,109.64,26.62,1.43,1499.68,1,Cafe
1,8.06,3.14,1.06,53.37,34.71,295.22,16.81,1.35,4248.24,1,Cebada
1,6.57,3.97,0.75,52.42,37.66,113.23,34.79,1.23,1758.91,1,Cafe
3,6.17,5.12,1.89,32.06,41.13,319.21,24.53,1.82,3826.87,1,Trigo
4,7.74,4.38,2.32,16.7,42.82,80.95,32.66,1.69,3376.23,1,Papa
1,7.71,2.18,2.61,53.57,25.83,127.62,19.28,1.46,34.92,1,Maiz
1,7.83,4.83,0.99,24.23,17.48,178.79,36.89,1.48,4114.3,1,Papa
2,7.5,2.85,2.76,17.09,12.05,169.78,38.69,1.43,759.68,1,Cebolla
4,6.77,3.0,0.72,46.86,15.3,89.44,14.85,1.89,90.63,1,Maiz
2,7.35,3.38,2.5,26.13,41.84,192.14,38.45,1.62,1464.55,1,Cafe
1,6.59,2.4,1.57,29.95,41.32,259.07,33.62,1.26,1976.01,1,Cafe
2,8.01,3.63,0.6,17.07,18.08,257.49,21.97,1.16,447.73,1,Maiz
3,6.75,4.05,1.91,22.79,34.92,214.7,22.05,1.42,1401.23,1,Cafe
1,7.21,4.72,1.7,34.33,15.46,315.12,21.74,1.43,1200.21,1,Cafe
1,8.15,4.74,2.25,16.54,40.29,78.03,29.19,1.66,3259.81,1,Papa
1,8.09,5.08,1.24,50.64,34.46,261.66,20.45,1.27,1824.64,1,Cafe
1,8.04,3.29,0.17,47.8,26.18,189.82,34.34,1.64,174.72,1,Maiz
1,6.15,1.92,1.75,48.48,26.39,216.1,19.07,1.32,4095.26,1,Papa
3,8.02,2.83,1.62,24.67,9.68,139.19,21.02,1.62,4183.42,1,Cebada
3,6.62,1.93,0.85,39.5,33.07,215.15,30.28,1.26,2407.14,1,Cebolla
4,7.44,5.54,1.37,48.46,17.34,269.39,24.17,1.63,3683.79,1,Remolacha
2,6.43,4.43,2.5,41.45,14.71,186.33,18.35,1.09,2280.46,1,Cebolla
4,7.27,1.73,1.13,37.02,37.1,228.24,36.38,1.79,2817.1,1,Cebolla
3,8.27,2.25,1.1,38.88,27.73,208.93,10.52,1.15,403.18,1,Maiz
3,7.17,4.47,1.35,40.35,36.38,164.31,39.2,1.63,1615.83,1,Cafe
2,6.72,4.06,0.75,47.19,34.13,250.21,19.01,1.64,3786.81,1,Papa
2,6.3,3.24,2.66,34.82,19.65,330.63,35.81,1.36,2042.16,1,Cebolla
4,8.15,2.48,2.21,34.07,25.14,132.99,33.97,1.34,1261.23,1,Cafe
1,7.28,3.82,2.16,14.88,22.81,229.15,34.66,1.47,875.16,1,Cafe
1,8.52,2.94,1.66,37.5,20.88,277.02,11.99,1.42,2085.87,1,Cebolla
3,7.45,5.52,2.6,42.55,9.94,165.47,27.96,1.59,2828.22,1,Cebolla
1,8.42,4.83,1.89,22.98,43.56,293.02,16.21,1.48,1477.8,1,Cafe
3,7.95,4.47,1.02,38.6,11.27,263.14,38.31,1.38,1649.35,1,Cafe
2,7.33,2.14,0.85,20.08,14.27,207.16,32.48,1.16,1286.38,1,Cafe
4,7.73,5.09,2.76,42.12,20.28,127.95,22.89,1.38,297.9,1,Maiz
4,8.14,5.65,0.8,42.61,12.69,82.18,39.63,1.53,350.45,1,Maiz
4,7.85,2.66,0.72,14.32,11.4,208.18,12.68,1.58,895.96,1,Cafe
3,6.37,4.24,2.24,40.72,41.68,190.95,16.92,1.38,3749.95,1,Cebada
1,6.69,2.76,2.57,49.27,17.66,116.59,22.66,1.38,3793.46,1,Cebada
4,8.76,2.87,2.58,53.36,18.0,194.05,16.56,1.93,4271.16,1,Cebada
1,6.3,4.22,0.35,29.0,43.32,256.85,21.18,1.16,1333.16,1,Cafe
1,6.47,3.11,2.58,14.71,24.9,299.17,25.54,1.2,119.01,1,Maiz
1,6.55,1.77,0.8,24.92,11.46,355.28,20.15,1.29,4205.63,1,Cebada
3,6.73,4.02,1.38,29.24,21.11,262.6,8.47,1.76,285.19,1,Maiz
4,6.32,3.32,1.05,28.54,42.47,164.81,34.37,1.51,3271.56,1,Papa
3,7.82,4.02,1.25,44.09,28.84,76.44,36.24,1.63,2242.58,1,Cebolla
1,7.25,4.6,1.96,14.18,41.45,151.78,21.33,1.37,620.97,1,Cebolla
1,6.87,2.31,1.97,44.35,25.01,161.67,12.84,1.22,3970.55,1,Papa
2,7.58,1.76,2.37,34.51,28.66,254.89,23.39,1.67,1679.91,1,Cafe
4,6.34,2.27,0.8,15.11,29.93,67.19,42.01,1.71,3043.75,1,Papa
2,6.93,2.01,1.45,35.0,26.71,321.04,25.04,1.22,341.07,1,Maiz
4,6.59,2.14,0.16,46.03,38.66,196.9,9.59,1.44,2150.72,1,Cebolla
3,8.14,3.31,0.62,41.18,9.46,122.56,29.94,1.67,3558.05,1,Lechuga
3,6.8,4.64,0.35,32.46,30.35,302.78,18.84,1.54,4109.89,1,Cebada
3,8.51,2.74,0.67,13.18,23.92,183.61,13.15,1.63,170.58,1,Maiz
2,6.11,1.8,2.21,35.51,16.73,74.87,41.06,1.16,1074.12,1,Cafe
1,8.32,4.41,1.28,29.14,27.9,131.81,18.12,1.23,2315.0,1,Cebolla
1,6.52,5.49,1.66,17.85,18.5,103.94,14.26,1.25,219.47,1,Maiz
3,8.24,4.79,2.27,46.89,12.31,181.55,17.95,1.14,1258.17,1,Cafe
2,7.05,4.9,1.07,20.94,38.43,236.03,12.53,1.37,1928.53,1,Cafe
2,7.65,3.5,0.81,29.14,20.61,210.11,40.54,1.37,1214.97,1,Cafe
3,7.39,4.91,0.13,29.47,9.33,117.07,24.96,1.36,1918.51,1,Cafe
3,7.76,3.75,0.65,16.6,18.87,240.58,22.11,1.13,469.7,1,Maiz
4,7.73,2.01,1.01,20.41,12.61,302.84,32.5,1.64,1826.42,1,Cafe
4,6.86,1.92,0.79,33.13,36.18,296.86,16.02,1.31,370.93,1,Maiz
3,6.31,3.6,0.46,52.85,36.55,330.8,27.66,1.43,2022.38,1,Cebolla
2,7.09,5.36,1.76,13.75,34.9,224.13,42.76,1.75,4296.73,1,Cebada
4,8.32,4.74,2.73,22.81,22.71,168.47,13.12,1.37,4051.93,1,Cebada
2,6.38,5.01,1.37,18.08,30.7,221.31,29.89,1.37,3212.97,1,Papa
2,6.15,5.38,2.52,38.13,21.44,160.84,37.82,1.72,362.28,1,Maiz
4,6.58,3.42,2.43,17.44,18.57,215.94,18.41,1.53,1291.29,1,Cafe
1,6.99,3.12,1.61,42.18,15.96,190.93,28.39,1.69,254.87,1,Maiz
3,7.92,2.14,1.67,43.63,43.3,181.38,30.83,1.56,2408.51,1,Cebolla
3,8.15,4.81,0.38,19.15,12.01,193.73,17.47,1.18,3555.1,1,Cebada
3,7.85,3.41,1.94,53.62,26.97,183.37,14.14,1.4,1846.66,1,Cafe
4,8.73,5.3,2.26,35.73,38.07,151.01,20.84,1.42,4267.93,1,Papa
3,8.67,3.3,1.6,51.57,25.3,95.67,10.96,1.28,2899.93,1,Cebolla
3,7.52,5.14,1.5,43.98,42.03,277.66,39.89,1.17,975.11,1,Cafe
2,8.58,4.83,0.75,41.82,38.66,173.38,12.69,1.35,3601.21,1,Cebolla
4,6.85,4.57,0.59,47.55,12.52,273.97,10.89,1.59,4320.12,1,Cebada
3,7.57,2.02,2.38,41.42,38.23,164.01,43.72,1.24,4369.11,1,Cebada
4,6.58,3.87,2.79,20.85,36.3,286.8,40.98,1.22,938.85,1,Cafe
2,7.92,2.38,0.69,30.46,18.76,231.56,39.17,1.29,48.7,1,Maiz
3,7.99,2.43,0.88,50.43,36.77,204.55,35.84,1.69,497.84,1,Maiz
1,7.96,4.46,1.35,31.37,16.82,176.99,47.08,1.28,2749.64,1,Cebolla
1,8.72,4.56,0.66,20.37,37.3,277.21,45.78,1.41,2793.85,1,Cebolla
1,7.37,4.44,0.14,51.14,39.06,281.35,31.74,1.45,701.97,1,Cebolla
3,8.0,2.27,1.02,43.17,10.49,338.97,30.81,1.79,2505.62,1,Cebolla
4,6.52,4.67,0.29,47.71,44.14,171.18,42.05,1.68,4058.21,1,Papa
3,6.8,4.98,0.14,15.76,13.84,308.38,24.87,1.55,1873.12,1,Cafe
3,7.03,2.26,1.63,17.69,42.26,274.41,28.2,1.08,3607.02,1,Cebada
2,6.67,4.51,1.62,36.79,17.82,84.99,32.6,1.23,1355.01,1,Cafe
4,6.73,3.75,2.4,23.07,38.65,164.03,32.86,1.43,2833.43,1,Cebolla
2,8.3,3.28,0.65,45.8,29.1,236.58,21.57,1.49,4225.3,1,Papa
1,7.64,4.62,1.06,39.83,11.3,246.88,37.38,1.33,1645.56,1,Cafe
3,7.52,4.11,1.6,26.4,24.56,228.94,16.8,1.84,3500.99,1,Cebada
3,7.68,4.65,0.13,31.75,9.28,119.76,25.43,1.54,2015.51,1,Cebolla
1,7.51,2.19,0.19,42.3,36.89,286.49,33.88,1.18,1645.41,1,Cafe
3,6.79,2.9,0.31,24.11,32.42,307.18,41.23,1.27,4538.18,1,Cebada
3,7.84,3.62,0.53,13.27,26.29,92.84,32.22,1.79,3723.7,1,Remolacha
1,6.05,3.92,0.23,41.86,40.91,157.82,22.74,1.16,333.27,1,Maiz
1,7.64,3.8,1.21,54.91,33.16,200.08,30.75,1.1,2797.46,1,Cebolla
1,8.33,3.74,1.4,43.51,45.96,165.85,22.78,1.59,4466.7,1,Cebada
3,6.5,3.5,2.09,20.06,14.1,126.62,10.23,1.25,3783.75,1,Remolacha
4,6.74,3.45,0.36,35.41,30.32,241.62,12.35,1.28,605.87,1,Cebolla
4,6.81,2.67,0.85,30.29,25.75,221.8,37.69,1.6,3433.03,1,Papa
2,6.51,5.16,0.94,43.42,13.07,267.94,13.85,1.29,2530.48,1,Cebolla
2,8.06,2.37,1.07,39.46,10.0,320.05,31.05,1.78,2564.75,1,Cebolla
4,7.51,2.67,2.44,46.09,30.05,307.04,32.32,1.73,3189.88,1,Papa
4,6.69,3.37,1.45,27.82,29.92,268.89,37.61,1.45,241.29,1,Maiz
2,6.99,4.4,2.15,53.12,20.98,160.4,31.75,1.78,650.62,1,Cebolla
4,6.07,3.9,0.95,24.73,29.77,97.1,36.94,1.51,3635.89,1,Trigo
2,7.43,1.61,0.9,25.39,11.07,321.53,21.97,1.3,4055.67,1,Cebada
3,8.07,3.19,1.38,44.75,35.7,345.55,41.26,1.14,122.97,1,Maiz
2,6.71,2.78,1.2,45.12,27.94,84.82,23.32,1.4,946.46,1,Cafe
4,7.12,3.94,0.72,47.26,22.17,226.27,12.04,1.57,4274.92,1,Cebada
2,7.94,3.12,2.72,19.12,27.16,323.53,11.18,1.51,835.02,1,Cafe
1,7.87,2.93,2.0,39.36,17.74,174.69,22.49,1.65,117.44,1,Maiz
1,8.63,2.24,0.12,48.05,12.91,78.92,34.07,1.64,3361.3,1,Papa
3,6.64,4.32,2.37,47.39,20.12,112.27,25.69,1.14,1926.6,1,Cafe
2,8.97,3.59,1.64,47.4,20.85,199.09,38.45,1.1,3823.89,1,Papa
3,7.73,3.65,0.29,17.5,19.9,124.1,28.86,1.18,3159.13,1,Papa
1,8.87,5.18,2.38,15.88,19.66,95.21,15.58,1.86,3753.52,1,Cebada
1,7.93,2.97,1.24,43.1,34.48,327.53,40.88,1.19,126.75,1,Maiz
1,7.3,2.97,1.74,25.17,26.32,206.91,24.21,1.62,2171.13,1,Cebolla
2,7.89,4.91,2.36,38.43,35.53,72.09,22.09,1.41,3468.81,1,Papa
3,9.0,4.33,1.34,38.45,27.06,74.11,10.86,1.24,4452.56,1,Cebada
4,6.4,3.35,2.61,50.78,24.69,268.12,32.71,1.32,854.46,1,Cafe
3,6.37,4.69,1.31,44.18,22.91,202.16,29.63,1.46,501.1,1,Cebolla
4,6.54,4.7,0.55,36.06,16.73,262.29,36.96,1.29,1621.89,1,Cafe
4,6.83,4.25,1.49,31.62,29.96,100.9,22.4,1.62,2175.21,1,Cebolla
4,8.08,5.01,1.17,45.9,36.5,276.04,20.65,1.13,1979.59,1,Cafe
1,6.14,3.17,2.51,28.68,10.3,98.33,9.49,1.44,955.03,1,Cafe
3,8.55,2.29,2.19,30.64,32.81,333.02,31.63,1.61,1631.85,1,Cafe
3,6.64,4.36,2.13,43.73,43.09,109.89,16.57,1.32,4239.26,1,Cebada
3,8.26,1.77,1.31,38.62,16.52,301.85,15.89,1.6,2649.4,1,Cebolla
4,6.09,1.99,2.41,48.76,27.36,175.05,42.76,1.66,2592.56,1,Cebolla
2,8.47,1.94,1.25,15.27,31.97,280.75,43.33,1.31,699.22,1,Cebolla
2,8.62,3.88,2.35,16.53,32.7,201.22,31.17,1.3,3945.14,1,Papa
3,6.3,4.93,2.37,26.56,10.33,166.29,17.26,1.18,486.05,1,Maiz
4,8.66,5.29,1.86,38.71,27.9,81.8,39.68,1.53,768.12,1,Cebolla
2,6.55,5.6,2.57,35.07,19.8,159.55,34.49,1.83,374.08,1,Maiz
1,6.75,4.05,0.12,46.55,44.34,160.05,21.13,1.51,1205.79,1,Cafe
2,7.66,4.04,1.84,24.27,9.26,294.0,18.71,1.37,1176.65,1,Cafe
1,7.9,3.42,0.84,56.58,24.74,229.87,40.67,1.32,2552.41,1,Cebolla
1,6.75,3.44,0.65,24.67,41.75,69.22,37.07,1.09,3976.68,1,Papa
1,7.59,2.46,1.76,40.68,39.42,140.07,29.62,1.33,1685.72,1,Cafe
2,6.25,4.99,0.15,51.68,21.22,112.55,32.67,1.68,19.18,1,Maiz
3,8.42,2.02,2.11,52.84,9.8,186.9,41.0,1.47,105.36,1,Maiz
1,6.25,2.07,2.0,30.27,39.37,324.75,18.51,1.09,1454.94,1,Cafe
1,8.13,4.61,2.0,45.17,23.34,67.79,17.86,1.68,1349.26,1,Cafe
2,6.77,4.69,2.38,15.36,35.63,304.68,23.0,1.31,1506.49,1,Cafe
4,7.61,2.76,2.65,44.92,30.19,299.61,35.74,1.64,3368.85,1,Papa
4,6.6,2.69,1.41,35.01,14.53,233.86,26.57,1.64,2496.34,1,Cebolla
2,6.43,3.56,2.75,22.99,20.84,210.25,24.5,1.67,1192.04,1,Cafe
2,7.69,4.36,2.79,50.48,21.17,316.95,30.05,1.75,637.79,1,Cebolla
4,8.75,2.8,0.17,25.53,16.27,156.08,12.54,1.54,3812.01,1,Papa
2,6.59,3.89,2.54,39.0,31.3,248.96,21.03,1.36,2885.28,1,Cebolla
3,6.81,2.96,0.25,15.31,29.3,297.19,27.89,1.44,4091.0,1,Cebada
4,6.06,4.42,1.64,49.65,26.27,108.24,27.28,1.55,3608.11,1,Papa
4,7.01,5.34,1.93,30.98,41.86,313.38,24.08,1.81,3971.94,1,Trigo
2,6.95,2.92,1.17,42.89,29.7,86.73,21.27,1.47,934.79,1,Cafe
3,8.77,2.51,2.06,52.32,42.32,357.07,35.54,1.15,1576.05,1,Cafe
3,7.46,2.1,0.67,34.9,15.57,285.64,31.69,1.23,188.29,1,Maiz
4,7.83,2.94,0.99,36.69,27.43,164.24,22.97,1.19,4350.11,1,Cebada
3,7.67,2.84,0.77,48.5,35.73,148.04,29.25,1.51,874.9,1,Cafe
4,6.24,5.14,0.43,17.42,29.09,231.4,11.23,1.7,1971.27,1,Cafe
4,7.05,3.05,0.64,17.46,33.31,215.97,28.33,1.37,2661.86,1,Cebolla
2,6.03,2.34,0.87,38.99,12.84,208.76,36.98,1.62,4264.88,1,Cebada
1,9.08,4.32,0.61,41.69,17.62,292.46,22.31,1.28,715.52,1,Cebolla
4,8.32,5.16,2.38,37.93,35.22,144.99,20.57,1.34,3949.18,1,Papa
4,7.21,5.36,2.64,39.16,10.07,172.16,26.37,1.73,2840.95,1,Cebolla
2,7.35,4.85,2.4,16.83,38.02,84.75,28.97,1.55,3491.84,1,Papa
3,6.06,1.69,1.75,53.04,36.34,237.33,26.73,1.14,3761.58,1,Trigo
3,7.34,3.32,1.03,22.3,12.61,101.41,9.41,1.24,1578.99,1,Cafe
1,7.1,4.01,1.46,25.61,28.36,167.81,11.79,1.63,3293.08,1,Papa
4,7.22,2.95,2.79,29.48,12.06,116.33,37.11,1.72,3894.29,1,Cebada
1,7.79,4.4,0.88,50.01,24.57,238.34,27.51,1.6,61.86,1,Maiz
4,6.57,2.18,1.21,34.19,21.28,80.27,20.2,1.84,3645.04,1,Cebada
4,6.55,2.01,2.29,19.72,29.74,257.05,16.64,1.11,226.68,1,Maiz
1,7.72,1.83,1.78,16.79,37.0,327.9,39.02,1.09,2060.95,1,Cebolla
1,7.62,3.56,0.2,52.45,9.71,314.09,14.55,1.62,612.08,1,Cebolla
1,6.62,4.46,1.3,41.34,37.8,280.82,32.48,1.23,3433.93,1,Papa
3,7.07,3.43,0.35,25.88,25.52,269.48,22.73,1.38,221.75,1,Maiz
2,6.76,4.89,1.8,36.13,42.71,242.16,11.1,1.6,664.63,1,Cebolla
2,7.08,2.27,1.29,38.27,27.63,194.92,33.48,1.68,3634.16,1,Trigo
1,6.46,3.61,0.54,19.28,25.71,301.28,24.38,1.33,400.35,1,Maiz
3,8.01,5.29,2.54,19.41,34.32,125.55,28.74,1.64,4266.57,1,Cebada
3,8.4,2.8,0.56,53.48,37.71,146.77,25.74,1.63,827.6,1,Cafe
2,5.85,4.46,0.8,35.69,30.19,167.49,12.94,1.66,364.01,1,Maiz
2,8.16,2.35,2.17,17.8,33.96,176.4,15.02,1.3,746.01,1,Cebolla
3,6.61,2.7,0.56,43.94,43.28,216.88,8.2,1.72,1273.15,1,Cafe
1,8.08,2.65,2.19,24.89,29.58,300.18,41.7,1.37,2880.87,1,Cebolla
3,6.19,4.05,2.21,18.82,20.18,128.75,17.04,1.39,4087.02,1,Cebada
4,7.49,5.34,2.7,56.79,37.68,148.49,40.79,1.17,1919.49,1,Cafe
1,6.94,4.78,1.39,21.83,14.92,88.09,40.6,1.56,1196.11,1,Cafe
1,7.58,2.01,0.34,52.81,30.91,310.99,9.56,1.29,2128.7,1,Cebolla
2,8.11,3.11,2.07,28.47,33.06,78.0,12.6,1.51,3922.86,1,Papa
2,7.79,5.16,0.41,40.22,18.35,274.64,40.02,1.38,3654.99,1,Papa
4,7.56,4.94,1.42,28.97,34.79,113.59,38.62,1.69,3031.34,1,Papa
1,8.85,4.2,2.22,14.81,23.15,291.23,18.47,1.36,2781.01,1,Cebolla
3,7.45,2.98,2.7,30.46,30.0,158.61,9.66,1.41,1583.6,1,Cafe
3,6.44,3.74,2.35,49.39,13.84,280.19,19.98,1.63,4054.79,1,Papa
3,8.35,2.14,1.72,18.02,10.55,305.68,30.09,1.39,2358.1,1,Cebolla
2,6.85,3.11,0.26,39.18,13.88,298.29,23.6,1.58,2050.79,1,Cebolla
2,6.6,2.24,2.38,19.25,16.4,347.3,9.21,1.54,4201.97,1,Cebada
4,7.12,2.46,2.86,43.72,12.91,216.41,32.44,1.23,277.11,1,Maiz
2,8.89,2.93,1.79,27.08,23.15,79.35,13.42,1.65,1939.1,1,Cafe
4,6.65,4.08,0.89,33.95,34.18,260.88,11.38,1.38,2431.54,1,Cebolla
3,8.3,3.8,2.44,41.87,41.08,75.89,30.67,1.71,2042.82,1,Cebolla
3,6.21,3.3,1.26,49.69,23.1,133.78,37.17,1.07,429.91,1,Maiz
4,7.34,1.7,0.48,35.27,23.61,216.84,23.51,1.96,3068.56,1,Papa
3,8.22,2.51,2.05,51.06,36.9,265.95,24.32,1.14,1760.78,1,Cafe
2,7.86,5.1,1.5,38.17,21.36,188.22,40.63,1.7,2928.11,1,Cebolla
4,7.24,1.95,0.43,46.68,12.16,170.55,25.46,1.57,220.89,1,Maiz
4,7.27,3.08,0.71,41.16,14.55,136.59,11.67,1.46,623.57,1,Cebolla
3,7.8,3.87,0.64,21.94,30.58,130.52,14.29,1.77,2157.35,1,Cebolla
1,8.03,2.69,1.2,17.4,28.09,177.2,28.09,1.22,2919.63,1,Cebolla
4,9.05,2.54,2.46,32.51,44.53,171.74,8.01,1.6,203.21,1,Maiz
4,7.61,5.13,1.5,46.18,43.9,259.14,43.35,1.24,994.34,1,Cafe
4,7.71,4.58,0.35,44.39,25.27,231.45,8.28,1.6,4136.09,1,Cebada
2,6.39,5.41,0.95,54.37,31.66,67.92,25.47,1.59,416.06,1,Maiz
2,7.93,3.5,1.76,19.41,32.92,207.23,37.04,1.68,3088.53,1,Papa
1,8.03,5.25,1.85,33.98,21.42,109.41,19.32,1.74,2960.45,1,Cebolla
4,6.19,2.5,1.15,48.07,10.42,231.71,24.82,1.82,2779.81,1,Cebolla
4,7.33,3.78,0.5,13.45,43.49,111.56,38.15,1.64,3935.65,1,Cebada
1,8.51,5.44,2.45,19.45,35.2,135.51,27.07,1.82,4497.62,1,Cebada
3,6.91,4.76,0.16,39.35,23.91,212.0,28.57,1.3,2963.18,1,Cebolla
2,7.75,5.11,2.15,44.13,32.15,107.42,38.8,1.68,4089.3,1,Cebada
4,7.31,3.39,0.59,43.78,24.11,322.88,9.03,1.32,3928.99,1,Papa
2,6.97,2.05,1.86,44.57,28.05,149.18,14.4,1.93,1921.58,1,Cafe
1,6.98,2.44,1.61,21.9,18.17,189.01,38.82,1.73,2960.63,1,Cebolla
3,6.29,3.83,1.51,46.13,22.44,112.18,11.51,1.38,4398.98,1,Cebada
3,7.93,2.6,1.2,34.9,15.56,329.79,44.87,1.66,2736.33,1,Cebolla
4,7.79,2.28,2.09,17.11,19.07,140.17,19.92,1.73,2918.21,1,Cebolla
2,6.64,3.26,0.45,18.06,27.82,92.99,10.48,1.09,3185.6,1,Papa
3,6.82,5.39,0.27,51.69,40.14,153.05,28.78,1.67,3078.29,1,Papa
4,6.37,5.27,1.46,49.66,25.19,324.18,41.89,1.12,4087.33,1,Papa
3,8.03,1.71,2.56,15.11,39.26,283.4,24.98,1.34,1304.4,1,Cafe
3,6.43,4.47,1.13,36.82,31.9,286.62,32.46,1.16,2296.53,1,Cebolla
